uid,dataset,group_id,prompt,num_tokens
DefAn_QA_domain_8_public.csv_9662,DefAn,8,a began business with rs . 45000 and was joined afterwards by b with rs . 27000 . when did b join if the profits at the end of the year were divided in the ratio of 2 : 1 ?(Give me the numeric answer only),51
DefAn_QA_domain_8_public.csv_300,DefAn,8,"the average age of a , b and c is 25 years . if the average age of a and c is 29 years , what is the age of b in years ?(Give me the numeric answer only)",42
DefAn_QA_domain_8_public.csv_14234,DefAn,8,"a cheese factory sells its cheese in rectangular blocks . a normal block has a volume of 8 cubic feet . if a small block has half the width , half the depth , and half the length of a normal block , what is the volume of cheese in a small block in cubic feet ?(Give me the numeric answer only)",65
DefAn_QA_domain_8_public.csv_12480,DefAn,8,"in a college , 280 students study hindi , 254 students study sanskrit and 280 students study english . 97 students study hindi as well as physics , 138 students study sanskrit as well as english and 152 students study hindi as well as english . 73 students study all the 3 languages . how many total number of students are there in that college ?(Give me the numeric answer only)",76
DefAn_QA_domain_8_public.csv_14322,DefAn,8,"maxwell leaves his home and walks toward brad ' s house at the same time that brad leaves his home and runs toward maxwell ' s house . if the distance between their homes is 60 kilometers , maxwell ' s walking speed is 4 km / h , and brad ' s running speed is 6 km / h , what is the distance traveled by brad ?(Give me the numeric answer only)",84
DefAn_QA_domain_8_public.csv_4673,DefAn,8,"sachin is younger than rahul by 4 years . if their ages are in the respective ratio of 7 : 9 , how old is sachin ?(Give me the numeric answer only)",38
DefAn_QA_domain_8_public.csv_5511,DefAn,8,evaluate 248 + 64 − − √ − − − − − − − − − √(Give me the numeric answer only),25
DefAn_QA_domain_8_public.csv_50,DefAn,8,"in the coordinate plane , line a has a slope of - 1 and an x - intercept of 1 . line b has a slope of 4 and a y - intercept of - 4 . if the two lines intersect at the point ( a , b ) , what is the sum a + b ?(Give me the numeric answer only)",66
DefAn_QA_domain_8_public.csv_7711,DefAn,8,in a party every person shakes hands with every other person . if there were a total of 136 handshakes in the party then what is the number of persons present in the party ?(Give me the numeric answer only),46
DefAn_QA_domain_8_public.csv_3598,DefAn,8,"in a lake , there is a patch of lily pads . every day , the patch doubles in size . if it takes 48 days for the patch to cover the entire lake , how long would it take for the patch to cover half of the lake ?(Give me the numeric answer only)",60
DefAn_QA_domain_8_public.csv_4161,DefAn,8,"in the above number , a and b represent the tens and units digits , respectively . if the above number is divisible by 65 , what is the greatest possible value of b x a ?(Give me the numeric answer only)",45
DefAn_QA_domain_3_public.csv_1406,DefAn,3,"Who was awarded the Nobel Prize in Literature for the year 1981? [first name + last name only] if multiple person, give one name only.",30
DefAn_QA_domain_6_public.csv_836,DefAn,6,What was the position of Tufts University in the QS rankings for 2024?,16
DefAn_QA_domain_2_public.csv_520,DefAn,2,What was the population count of Victoria's 65 and over age group in 2006?,16
DefAn_QA_domain_6_public.csv_471,DefAn,6,What was the position of Georgetown University in the QS rankings for 2023?,17
DefAn_QA_domain_8_public.csv_2000,DefAn,8,"the least perfect square , which is divisible by each of 21 , 36 and 66 is :(Give me the numeric answer only)",26
DefAn_QA_domain_8_public.csv_3235,DefAn,8,"two trains a and b starting from two points and travelling in opposite directions , reach their destinations 9 hours and 4 hours respectively after meeting each other . if the train a travels at 100 kmph , find the rate at which the train b runs .(Give me the numeric answer only)",56
DefAn_QA_domain_8_public.csv_7979,DefAn,8,"if the average of 10 x and 8 y is greater than 70 , and x is twice y , what is the least integer value of x ?(Give me the numeric answer only)",37
DefAn_QA_domain_8_public.csv_9221,DefAn,8,"a company decreased the price of its main product by 20 % . subsequently , the number of units sold increased such that the total revenue remained unchanged . what was the ratio of the percent increase in the units sold to the percent decrease of the original price for this product ?(Give me the numeric answer only)",61
DefAn_QA_domain_8_public.csv_3275,DefAn,8,"a rectangular field has a length 10 meters more than it is width . if the area of the field is 144 , what is the length ( in meters ) of the rectangular field ?(Give me the numeric answer only)",44
DefAn_QA_domain_3_public.csv_465,DefAn,3,"Who was awarded the Nobel Prize in Medicine for the year 1931? [first name + last name only] if multiple person, give one name only.",30
DefAn_QA_domain_8_public.csv_8984,DefAn,8,find the highest common factor of 36 and 84 ?(Give me the numeric answer only),18
DefAn_QA_domain_8_public.csv_14106,DefAn,8,"one week , a certain truck rental lot had a total of 18 trucks , all of which were on the lot monday morning . if 50 % of the trucks that were rented out during the week were returned to the lot on or before saturday morning of that week , and if there were at least 12 trucks on the lot that saturday morning , what is the greatest number of different trucks that could have been rented out during the week ?(Give me the numeric answer only)",98
DefAn_QA_domain_2_public.csv_113,DefAn,2,What was the population count of Australia's 10-14  age group in 2016?,16
DefAn_QA_domain_8_public.csv_1979,DefAn,8,the sum of ages of 5 children born at the intervals of 3 years each is 50 years . find out the age of the youngest child ?(Give me the numeric answer only),36
DefAn_QA_domain_8_public.csv_1060,DefAn,8,"if two integers x , y ( x > y ) are selected from - 6 to 6 ( inclusive ) , how many cases are there ?(Give me the numeric answer only)",35
DefAn_QA_domain_8_public.csv_14817,DefAn,8,"the divisor is 21 , the quotient is 14 and the remainder is 7 . what is the dividend ?(Give me the numeric answer only)",29
DefAn_QA_domain_8_public.csv_2203,DefAn,8,the total age of a and b is 12 years more than the total age of b and c . c is how many years younger than a ?(Give me the numeric answer only),37
DefAn_QA_domain_8_public.csv_6574,DefAn,8,a box measuring 72 inches long by 48 inches wide by 24 inches deep is to be filled entirely with identical cubes . no space is to be left unfilled . what is the smallest number of cubes that can accomplish this objective ?(Give me the numeric answer only),53
DefAn_QA_domain_5_public.csv_146,DefAn,5,At what year did Republic of IRAQ attain membership in the OIC?,15
DefAn_QA_domain_3_public.csv_1234,DefAn,3,"Which individual received the Nobel Prize for Peace in 1966? [first name + last name only] if multiple person, give one name only.",28
DefAn_QA_domain_8_public.csv_1080,DefAn,8,a number whose fifth part increased by 6 is equal to its fourth part diminished by 6 is ?(Give me the numeric answer only),27
DefAn_QA_domain_8_public.csv_2766,DefAn,8,"in a weight - lifting competition , the total weight of joe ' s two lifts was 1500 pounds . if twice the weight of his first lift was 300 pounds more than the weight of his second lift , what was the weight , in pounds , of his first lift ?(Give me the numeric answer only)",62
DefAn_QA_domain_8_public.csv_10985,DefAn,8,a train passes a station platform in 20 sec and a man standing on the platform in 12 sec . if the speed of the train is 72 km / hr . what is the length of the platform ?(Give me the numeric answer only),48
DefAn_QA_domain_8_public.csv_5798,DefAn,8,"if 7 a = 2 b = 15 , then 42 ab =(Give me the numeric answer only)",21
DefAn_QA_domain_5_public.csv_99,DefAn,5,At what date did Timor-Leste attain membership in the United Nations?,12
DefAn_QA_domain_8_public.csv_14696,DefAn,8,"there are 13 boys and 10 girls in a class . if three students are selected at random , in how many ways that 1 girl or 2 boys are selected ?(Give me the numeric answer only)",40
DefAn_QA_domain_8_public.csv_2477,DefAn,8,"in a garment industry , 12 men working 8 hours per day complete a piece of work in 10 days . to complete the same work in 8 days , working 13.33 hours a day , the number of men required is :(Give me the numeric answer only)",54
DefAn_QA_domain_8_public.csv_13420,DefAn,8,"from the beginning to the end of 2007 , the price of a stock rose 20 percent . in 2008 , it dropped 25 percent . in 2009 , it rose 35 percent . what percent of the stock â € ™ s 2007 starting price was the price of the stock at the end of 2009 ?(Give me the numeric answer only)",67
DefAn_QA_domain_8_public.csv_3928,DefAn,8,what is the positive difference between the sum of the squares of the first 3 positive integers and the sum of the prime numbers between the first square and fourth square ?(Give me the numeric answer only),40
DefAn_QA_domain_8_public.csv_3951,DefAn,8,a sum of money at simple interest amounts to rs . 824 in 3 years and to rs . 854 in 4 years . the sum is :(Give me the numeric answer only),36
DefAn_QA_domain_8_public.csv_3794,DefAn,8,"the ratio between the number of sheep and the number of horses at the stewart farm is 6 to 7 , if each horse is fed 230 ounces of horse food per day and the farm needs a total 12,880 ounces of horse food per day , what is the number of sheep in the farm ?(Give me the numeric answer only)",70
DefAn_QA_domain_8_public.csv_6160,DefAn,8,a straight line in the xy - plane has y - intercept of 20 . on this line the x - coordinate of the point is 150 and y - coordinate is 600 then what is the slope of the line ?(Give me the numeric answer only),50
DefAn_QA_domain_8_public.csv_13111,DefAn,8,"the least number , which when divided by 12 , 15 , 20 and 54 leaves in each case a remainder of 8 is :(Give me the numeric answer only)",33
DefAn_QA_domain_8_public.csv_1789,DefAn,8,a train 150 m long is running with a speed of 60 km / hr . in what time will it pass a man who is running at 6 km / hr in the direction opposite to that in which the train is going ?(Give me the numeric answer only),53
DefAn_QA_domain_8_public.csv_13388,DefAn,8,a sum fetched a total simple interest of 4025.25 at the rate of 9 % . p . a . in 5 years . what is the sum ?(Give me the numeric answer only),40
DefAn_QA_domain_8_public.csv_9626,DefAn,8,a contractor undertook to do a piece of work in 6 days . he employed certain number of laboures but 7 of them were absent from the very first day and the rest could finish the work in only 10 days . find the number of men originally employed ?(Give me the numeric answer only),62
DefAn_QA_domain_8_public.csv_9636,DefAn,8,"how many different pairs of numbers ( s , t ) such that s = 3 t can be obtained if s and t are selected from the set of number { 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 }(Give me the numeric answer only)",66
DefAn_QA_domain_8_public.csv_1719,DefAn,8,"if m = 3 ^ n , what is the greatest value of n for which m is a factor of 25 !(Give me the numeric answer only)",30
DefAn_QA_domain_8_public.csv_1856,DefAn,8,what is the 9 th digit to the right of the decimal point in the decimal equivalent of 48 / 11 ?(Give me the numeric answer only),30
DefAn_QA_domain_8_public.csv_12842,DefAn,8,the ratio of numbers is 3 : 4 and their h . c . f is 4 . their l . c . m is ?(Give me the numeric answer only),34
DefAn_QA_domain_8_public.csv_7652,DefAn,8,a no . when divided by the sum of 555 and 445 gives 2 times their difference as quotient & 40 as remainder . find the no . is ?(Give me the numeric answer only),38
